frequency_hz,frequency_ghz,wavelength_m,cback_m2,rcs_normalized
1.310400000000000000e+10,1.310399999999999920e+01,2.287793482905983028e-02,3.800994666399624133e-01,5.375157187215980764e-02
1.312000000000000000e+10,1.311999999999999922e+01,2.285003490853658448e-02,2.091138890499140771e-02,2.957173377825400313e-03
1.313600000000000000e+10,1.313599999999999923e+01,2.282220295371498175e-02,1.819801202208165269e-01,2.573462572263731513e-02
1.315200000000000000e+10,1.315199999999999925e+01,2.279443871654501103e-02,3.926529895406307563e-02,5.552682189923557540e-03
1.316800000000000000e+10,1.316799999999999926e+01,2.276674195018225932e-02,2.621917220907934443e-01,3.707770841888079205e-02
1.318400000000000000e+10,1.318399999999999928e+01,2.273911240898058087e-02,1.275644375137020281e-01,1.803945975500217264e-02
1.320000000000000000e+10,1.319999999999999929e+01,2.271154984848484937e-02,3.547323949504594537e-02,5.016430038988724249e-03
1.321600000000000000e+10,1.321599999999999930e+01,2.268405402542372773e-02,3.781906386012422461e-01,5.348163593033421898e-02
1.323200000000000000e+10,1.323199999999999932e+01,2.265662469770253831e-02,3.072510208884244864e-01,4.344974613637688637e-02
1.324800000000000000e+10,1.324799999999999933e+01,2.262926162439613670e-02,7.804962437103810102e-02,1.103734775284173110e-02
1.326400000000000000e+10,1.326399999999999935e+01,2.260196456574185830e-02,9.757200899865320354e-01,1.379809580046047202e-01
1.328000000000000000e+10,1.327999999999999936e+01,2.257473328313253091e-02,7.335248099418285594e-01,1.037310362209680065e-01
1.329600000000000000e+10,1.329599999999999937e+01,2.254756753910950803e-02,5.976027141248414498e-01,8.450968248715236275e-02
1.331200000000000000e+10,1.331199999999999939e+01,2.252046709735576815e-02,1.883912458494783948e+00,2.664125177780324871e-01
1.332800000000000000e+10,1.332799999999999940e+01,2.249343172268907648e-02,8.155022922347171521e-01,1.153238399949831766e-01
1.334400000000000000e+10,1.334399999999999942e+01,2.246646118105515705e-02,1.240825732483828103e+00,1.754707369889731694e-01
1.336000000000000000e+10,1.335999999999999943e+01,2.243955523952095854e-02,1.680262462517420285e+00,2.376134576469877413e-01
1.337600000000000000e+10,1.337599999999999945e+01,2.241271366626794090e-02,3.989917497656411682e-01,5.642321443781751072e-02
1.339200000000000000e+10,1.339199999999999946e+01,2.238593623058542439e-02,1.334137527952566682e+00,1.886663768697549592e-01
1.340800000000000000e+10,1.340799999999999947e+01,2.235922270286396299e-02,5.366024779192581917e-01,7.588336525075135841e-02
1.342400000000000000e+10,1.342399999999999949e+01,2.233257285458879748e-02,7.369776487003054655e-01,1.042193176498526358e-01
1.344000000000000000e+10,1.343999999999999950e+01,2.230598645833333296e-02,1.256548943836688581e+00,1.776942268890391863e-01
1.345600000000000000e+10,1.345599999999999952e+01,2.227946328775267520e-02,5.767619394075972350e-01,8.156249497860859621e-02
1.347200000000000000e+10,1.347199999999999953e+01,2.225300311757719834e-02,2.428436283719239697e+00,3.434160763107254599e-01
1.348800000000000000e+10,1.348799999999999955e+01,2.222660572360616801e-02,1.569297854796372738e+00,2.219214543408278284e-01
1.350400000000000000e+10,1.350399999999999956e+01,2.220027088270142349e-02,2.338788003480764655e+00,3.307385105644459200e-01
1.352000000000000000e+10,1.351999999999999957e+01,2.217399837278106675e-02,3.683795946112666808e+00,5.209421215721007359e-01
1.353600000000000000e+10,1.353599999999999959e+01,2.214778797281323833e-02,1.824834825074132416e+00,2.580580844321547218e-01
1.355200000000000000e+10,1.355199999999999960e+01,2.212163946280991736e-02,3.603791217845290440e+00,5.096282938006718721e-01
1.356800000000000000e+10,1.356799999999999962e+01,2.209555262382075641e-02,2.781666961535781191e+00,3.933680121393861029e-01
1.358400000000000000e+10,1.358399999999999963e+01,2.206952723792697177e-02,1.610688156382404701e+00,2.277746426922319933e-01
1.360000000000000000e+10,1.359999999999999964e+01,2.204356308823529273e-02,2.877840560184026231e+00,4.069683524546279241e-01
1.361600000000000000e+10,1.361599999999999966e+01,2.201765995887191435e-02,9.379536328421741453e-01,1.326402337634032536e-01
1.363200000000000000e+10,1.363199999999999967e+01,2.199181763497652653e-02,1.616777129977229999e+00,2.286357117821288254e-01
1.364800000000000000e+10,1.364799999999999969e+01,2.196603590269636738e-02,1.437969755054217869e+00,2.033497582147421878e-01
1.366400000000000000e+10,1.366399999999999970e+01,2.194031454918032864e-02,8.144077179762529983e-01,1.151690513354689943e-01
1.368000000000000000e+10,1.367999999999999972e+01,2.191465336257309923e-02,2.400560792604412352e+00,3.394740779770375472e-01
1.369600000000000000e+10,1.369599999999999973e+01,2.188905213200934702e-02,1.132560424634764917e+00,1.601604537950672147e-01
1.371200000000000000e+10,1.371199999999999974e+01,2.186351064760793522e-02,2.675593701934232183e+00,3.783677163284278055e-01
1.372800000000000000e+10,1.372799999999999976e+01,2.183802870046620132e-02,3.070732277828841283e+00,4.342460361519603351e-01
1.374400000000000000e+10,1.374399999999999977e+01,2.181260608265424977e-02,1.873114450614566939e+00,2.648855230106354486e-01
1.376000000000000000e+10,1.375999999999999979e+01,2.178724258720930382e-02,4.106474966532760895e+00,5.807150592870733430e-01
1.377600000000000000e+10,1.377599999999999980e+01,2.176193800813008145e-02,2.439907960801327214e+00,3.450383376641098510e-01
1.379200000000000000e+10,1.379199999999999982e+01,2.173669214037123043e-02,2.327913659188983964e+00,3.292007207224098564e-01
1.380800000000000000e+10,1.380799999999999983e+01,2.171150477983777374e-02,3.264827801282687680e+00,4.616939554327210704e-01
1.382400000000000000e+10,1.382399999999999984e+01,2.168637572337963129e-02,1.058283885535892033e+00,1.496566749682210762e-01
1.384000000000000000e+10,1.383999999999999986e+01,2.166130476878612779e-02,2.003730589027010733e+00,2.833565374890396060e-01
1.385600000000000000e+10,1.385599999999999987e+01,2.163629171478060123e-02,1.279344695993043457e+00,1.809178765332858096e-01
1.387200000000000000e+10,1.387199999999999989e+01,2.161133636101499403e-02,6.431193420882109768e-01,9.094639317495996356e-02
1.388800000000000000e+10,1.388799999999999990e+01,2.158643850806451700e-02,1.603471434647013139e+00,2.267540936752329428e-01
1.390400000000000000e+10,1.390399999999999991e+01,2.156159795742232377e-02,4.419147652162581097e-01,6.249315073727847863e-02
1.392000000000000000e+10,1.391999999999999993e+01,2.153681451149425455e-02,1.818967625527738052e+00,2.572283774060066253e-01
1.393600000000000000e+10,1.393599999999999994e+01,2.151208797359356953e-02,1.612372518027065160e+00,2.280128358336273864e-01
1.395200000000000000e+10,1.395199999999999996e+01,2.148741814793577939e-02,1.330111545219416547e+00,1.880970445785261069e-01
1.396800000000000000e+10,1.396799999999999997e+01,2.146280483963344810e-02,3.221435734187453992e+00,4.555576884345873268e-01
1.398400000000000000e+10,1.398399999999999999e+01,2.143824785469107541e-02,1.648256978418492391e+00,2.330874184655743753e-01
1.400000000000000000e+10,1.400000000000000000e+01,2.141374700000000034e-02,2.557929391392145035e+00,3.617282779708834717e-01
1.401600000000000000e+10,1.401600000000000001e+01,2.138930208333333222e-02,3.208293680708919293e+00,4.536992116565382038e-01
1.403200000000000000e+10,1.403200000000000003e+01,2.136491291334093393e-02,1.299169408098224343e+00,1.837213780666775431e-01
1.404800000000000000e+10,1.404800000000000004e+01,2.134057929954441893e-02,2.710352268269755172e+00,3.832830812277077115e-01
1.406400000000000000e+10,1.406400000000000006e+01,2.131630105233219691e-02,1.755900311810120185e+00,2.483097454593650444e-01
1.408000000000000000e+10,1.408000000000000007e+01,2.129207798295454715e-02,9.207093717897382179e-01,1.302016453972157373e-01
1.409600000000000000e+10,1.409600000000000009e+01,2.126790990351873009e-02,1.872823692954893371e+00,2.648444056647483724e-01
1.411200000000000000e+10,1.411200000000000010e+01,2.124379662698412663e-02,4.210123541532537206e-01,5.953724695639065617e-02
1.412800000000000000e+10,1.412800000000000011e+01,2.121973796715741906e-02,1.383208028499276931e+00,1.956056566331695057e-01
1.414400000000000000e+10,1.414400000000000013e+01,2.119573373868778240e-02,1.144686742347901465e+00,1.618752908188184625e-01
1.416000000000000000e+10,1.416000000000000014e+01,2.117178375706214519e-02,9.863563245184142625e-01,1.394850756766012334e-01
1.417600000000000000e+10,1.417600000000000016e+01,2.114788783860045013e-02,2.733250778271482773e+00,3.865212623201561004e-01
1.419200000000000000e+10,1.419200000000000017e+01,2.112404580045096000e-02,1.350310385845628902e+00,1.909534533055674554e-01
1.420800000000000000e+10,1.420800000000000018e+01,2.110025746058558430e-02,3.120117739523682321e+00,4.412298559852159130e-01
1.422400000000000000e+10,1.422400000000000020e+01,2.107652263779527524e-02,3.464257193996045814e+00,4.898961611096027680e-01
1.424000000000000000e+10,1.424000000000000021e+01,2.105284115168539263e-02,1.990996030786138293e+00,2.815556864418245486e-01
1.425600000000000000e+10,1.425600000000000023e+01,2.102921282267115541e-02,4.232054399392760402e+00,5.984738106231628496e-01
1.427200000000000000e+10,1.427200000000000024e+01,2.100563747197309317e-02,2.311329092942244312e+00,3.268554227601145334e-01
1.428800000000000000e+10,1.428800000000000026e+01,2.098211492161254285e-02,2.094806973549705464e+00,2.962360578730163785e-01
1.430400000000000000e+10,1.430400000000000027e+01,2.095864499440715928e-02,2.781251381397999989e+00,3.933092430865325340e-01
1.432000000000000000e+10,1.432000000000000028e+01,2.093522751396648118e-02,6.875824043812520658e-01,9.723411441179224957e-02
1.433600000000000000e+10,1.433600000000000030e+01,2.091186230468750074e-02,1.771442062811874996e+00,2.505075742365923119e-01
1.435200000000000000e+10,1.435200000000000031e+01,2.088854919175027816e-02,8.072431995338229527e-01,1.141558846204720756e-01
1.436800000000000000e+10,1.436800000000000033e+01,2.086528800111358412e-02,8.935277043467122482e-01,1.263577637835830159e-01
1.438400000000000000e+10,1.438400000000000034e+01,2.084207855951056634e-02,1.675871502876408181e+00,2.369925123328097960e-01
1.440000000000000000e+10,1.440000000000000036e+01,2.081892069444444410e-02,6.030743229111127368e-01,8.528344724807529476e-02
1.441600000000000000e+10,1.441600000000000037e+01,2.079581423418424072e-02,2.338996912063145306e+00,3.307680532648863969e-01
1.443200000000000000e+10,1.443200000000000038e+01,2.077275900776053355e-02,1.475183237277350790e+00,2.086122837899879456e-01
1.444800000000000000e+10,1.444800000000000040e+01,2.074975484496123859e-02,1.332204121067096514e+00,1.883929651228742064e-01
1.446400000000000000e+10,1.446400000000000041e+01,2.072680157632743325e-02,2.501188545376758388e+00,3.537043002219956156e-01
1.448000000000000000e+10,1.448000000000000043e+01,2.070389903314917221e-02,7.539628111105474151e-01,1.066212657139345571e-01
1.449600000000000000e+10,1.449600000000000044e+01,2.068104704746136918e-02,1.249828243253926718e+00,1.767438224499091326e-01
1.451200000000000000e+10,1.451200000000000045e+01,2.065824545203969256e-02,1.319835190863777763e+00,1.866438191777808897e-01
1.452800000000000000e+10,1.452800000000000047e+01,2.063549408039647495e-02,1.337848833035670260e-01,1.891912091818794689e-02
1.454400000000000000e+10,1.454400000000000048e+01,2.061279276677667818e-02,6.365517029246465786e-01,9.001763383822264375e-02
1.456000000000000000e+10,1.456000000000000050e+01,2.059014134615384448e-02,5.293153552742327905e-01,7.485286052508610677e-02
1.457600000000000000e+10,1.457600000000000051e+01,2.056753965422612393e-02,9.035405391969027157e-04,1.277737237081042387e-04
1.459200000000000000e+10,1.459200000000000053e+01,2.054498752741228118e-02,3.919050570587843674e-01,5.542105340945347597e-02
1.460800000000000000e+10,1.460800000000000054e+01,2.052248480284775412e-02,1.962259509148559233e-01,2.774919259166846661e-02
1.462400000000000000e+10,1.462400000000000055e+01,2.050003131838074380e-02,1.142305937223023066e-01,1.615386104784992047e-02
1.464000000000000000e+10,1.464000000000000057e+01,2.047762691256830442e-02,4.378465854082231323e-01,6.191785116826437063e-02
1.465600000000000000e+10,1.465600000000000058e+01,2.045527142467248871e-02,2.875972598674214967e-02,4.067041956321082626e-03
1.467200000000000000e+10,1.467200000000000060e+01,2.043296469465648996e-02,1.116185214330514208e+00,1.578447617964136296e-01
1.468800000000000000e+10,1.468800000000000061e+01,2.041070656318082904e-02,8.288896331234153481e-01,1.172170039668168212e-01
1.470400000000000000e+10,1.470400000000000063e+01,2.038849687159956584e-02,1.233675810025661956e+00,1.744596343576334530e-01
1.472000000000000000e+10,1.472000000000000064e+01,2.036633546195652095e-02,3.130789701458046359e+00,4.427390260295803182e-01
1.473600000000000000e+10,1.473600000000000065e+01,2.034422217698154262e-02,1.660151074191168030e+00,2.347694159422635818e-01
1.475200000000000000e+10,1.475200000000000067e+01,2.032215686008676664e-02,3.619133343042734374e+00,5.117978925967765491e-01
1.476800000000000000e+10,1.476800000000000068e+01,2.030013935536294570e-02,3.898520454651309031e+00,5.513072782387413717e-01
1.478400000000000000e+10,1.478400000000000070e+01,2.027816950757575787e-02,2.220934195195126470e+00,3.140722744803166600e-01
1.480000000000000000e+10,1.480000000000000071e+01,2.025624716216216370e-02,4.409843612386356249e+00,6.236157813415065254e-01
1.481600000000000000e+10,1.481600000000000072e+01,2.023437216522678064e-02,2.247042572104873237e+00,3.177643772615578177e-01
1.483200000000000000e+10,1.483200000000000074e+01,2.021254436353829564e-02,2.542594694337832806e+00,3.595597296218445704e-01
1.484800000000000000e+10,1.484800000000000075e+01,2.019076360452586039e-02,3.009623108967168115e+00,4.256043142596548923e-01
1.486400000000000000e+10,1.486400000000000077e+01,2.016902973627556633e-02,1.352154950627752816e+00,1.912143014917952744e-01
1.488000000000000000e+10,1.488000000000000078e+01,2.014734260752688161e-02,3.740736587745832065e+00,5.289943533161959310e-01
1.489600000000000000e+10,1.489600000000000080e+01,2.012570206766917461e-02,2.238485656335887697e+00,3.165543053900381487e-01
1.491200000000000000e+10,1.491200000000000081e+01,2.010410796673819597e-02,3.932164419454323045e+00,5.560650223317805674e-01
1.492800000000000000e+10,1.492800000000000082e+01,2.008256015541264733e-02,5.292353710892188090e+00,7.484154960242835886e-01
1.494400000000000000e+10,1.494400000000000084e+01,2.006105848501070835e-02,3.527079377783176373e+00,4.987801281323677172e-01
1.496000000000000000e+10,1.496000000000000085e+01,2.003960280748662975e-02,7.083659251414868407e+00,1.001732053812580681e+00
1.497600000000000000e+10,1.497600000000000087e+01,2.001819297542735063e-02,5.114062526550992693e+00,7.232025392842893474e-01
1.499200000000000000e+10,1.499200000000000088e+01,1.999682884204909139e-02,4.882485072404171511e+00,6.904541319250774301e-01
1.500800000000000000e+10,1.500799999999999912e+01,1.997551026119403009e-02,6.711888490844261312e+00,9.491582816538656209e-01
1.502400000000000000e+10,1.502399999999999913e+01,1.995423708732694396e-02,3.119614346481001554e+00,4.411586689152818264e-01
1.504000000000000000e+10,1.503999999999999915e+01,1.993300917553191345e-02,4.735213029914791427e+00,6.696277312815691607e-01
1.505600000000000000e+10,1.505599999999999916e+01,1.991182638150903322e-02,3.553192291333107544e+00,5.024728724602627317e-01
1.507200000000000000e+10,1.507199999999999918e+01,1.989068856157112652e-02,2.121261367012230892e+00,2.999770924082798551e-01
1.508800000000000000e+10,1.508799999999999919e+01,1.986959557264050824e-02,4.059289035529414669e+00,5.740422849627578872e-01
1.510400000000000000e+10,1.510399999999999920e+01,1.984854727224576176e-02,1.778826116237165245e+00,2.515517863790242559e-01
1.512000000000000000e+10,1.511999999999999922e+01,1.982754351851851934e-02,4.013574799450375430e+00,5.675776296242359686e-01
1.513600000000000000e+10,1.513599999999999923e+01,1.980658417019027367e-02,4.071490990496187123e+00,5.757678181900870440e-01
1.515200000000000000e+10,1.515199999999999925e+01,1.978566908658922763e-02,3.429050914289768492e+00,4.849174830527460678e-01
1.516800000000000000e+10,1.516799999999999926e+01,1.976479812763713012e-02,6.900482528652217340e+00,9.758282111528652214e-01
1.518400000000000000e+10,1.518399999999999928e+01,1.974397115384615362e-02,4.303989836884549725e+00,6.086465237623731594e-01
1.520000000000000000e+10,1.519999999999999929e+01,1.972318802631578896e-02,6.124945252202754986e+00,8.661560034459849788e-01
1.521600000000000000e+10,1.521599999999999930e+01,1.970244860672975759e-02,6.909704417752347894e+00,9.771323198882565508e-01
1.523200000000000000e+10,1.523199999999999932e+01,1.968175275735294105e-02,3.753393976689429312e+00,5.307842915066646183e-01
1.524800000000000000e+10,1.524799999999999933e+01,1.966110034102833137e-02,6.288620304275140072e+00,8.893020273089485839e-01
1.526400000000000000e+10,1.526399999999999935e+01,1.964049122117400570e-02,3.623645364175155592e+00,5.124359577599085780e-01
1.528000000000000000e+10,1.527999999999999936e+01,1.961992526178010440e-02,3.060226425949521989e+00,4.327603564761601240e-01
1.529600000000000000e+10,1.529599999999999937e+01,1.959940232740585778e-02,3.878600505532385778e+00,5.484903088117103476e-01
1.531200000000000000e+10,1.531199999999999939e+01,1.957892228317659189e-02,1.420383653718408246e+00,2.008628286795364759e-01
1.532800000000000000e+10,1.532799999999999940e+01,1.955848499478079344e-02,3.590589405412390800e+00,5.077613662406236239e-01
1.534400000000000000e+10,1.534399999999999942e+01,1.953809032846715379e-02,2.166498708059416689e+00,3.063743078795302943e-01
1.536000000000000000e+10,1.535999999999999943e+01,1.951773815104166504e-02,2.948148252304682249e+00,4.169108788138369825e-01
1.537600000000000000e+10,1.537599999999999945e+01,1.949742832986472302e-02,4.391687821376753398e+00,6.210482894321506242e-01
1.539200000000000000e+10,1.539199999999999946e+01,1.947716073284823379e-02,2.251730074211005572e+00,3.184272579769294453e-01
1.540800000000000000e+10,1.540799999999999947e+01,1.945693522845275136e-02,4.821014935058178352e+00,6.817613638589902214e-01
1.542400000000000000e+10,1.542399999999999949e+01,1.943675168568464659e-02,3.266364100383331692e+00,4.619112103851033546e-01
1.544000000000000000e+10,1.543999999999999950e+01,1.941660997409326572e-02,2.232629306168269601e+00,3.157261326232464471e-01
1.545600000000000000e+10,1.545599999999999952e+01,1.939650996376811667e-02,3.525200862699926940e+00,4.985144788816524009e-01
1.547200000000000000e+10,1.547199999999999953e+01,1.937645152533609000e-02,9.950438905952980750e-01,1.407136233946596759e-01
1.548800000000000000e+10,1.548799999999999955e+01,1.935643452995867639e-02,1.287025522650433684e+00,1.820040567107059915e-01
1.550400000000000000e+10,1.550399999999999956e+01,1.933645884932920500e-02,1.037094546673150930e+00,1.466601954391323626e-01
1.552000000000000000e+10,1.551999999999999957e+01,1.931652435567010259e-02,2.504980220688632353e-02,3.542404980489584354e-03
1.553600000000000000e+10,1.553599999999999959e+01,1.929663092173017347e-02,4.671145232782482615e-01,6.605676164840121323e-02
1.555200000000000000e+10,1.555199999999999960e+01,1.927677842078189333e-02,8.919924258361079661e-02,1.261406531574197319e-02
1.556800000000000000e+10,1.556799999999999962e+01,1.925696672661870654e-02,2.298992755527753951e-01,3.251108859076009411e-02
1.558400000000000000e+10,1.558399999999999963e+01,1.923719571355236163e-02,2.526181879043195022e-01,3.572387197326887254e-02
1.560000000000000000e+10,1.559999999999999964e+01,1.921746525641025716e-02,1.915214891317144549e-02,2.708391353223773244e-03
1.561600000000000000e+10,1.561599999999999966e+01,1.919777523053278756e-02,5.361310506936980413e-01,7.581669861051323900e-02
1.563200000000000000e+10,1.563199999999999967e+01,1.917812551177072722e-02,5.185148572883195861e-01,7.332551362066429268e-02
1.564800000000000000e+10,1.564799999999999969e+01,1.915851597648261795e-02,1.842128825280957005e-01,2.605037066354470854e-02
1.566400000000000000e+10,1.566399999999999970e+01,1.913894650153217733e-02,1.727330347970793989e+00,2.442695386201663710e-01
1.568000000000000000e+10,1.567999999999999972e+01,1.911941696428571397e-02,1.166020765848626572e+00,1.648922308520645030e-01
1.569600000000000000e+10,1.569599999999999973e+01,1.909992724260958091e-02,1.310668420069979856e+00,1.853475049695182397e-01
1.571200000000000000e+10,1.571199999999999974e+01,1.908047721486761869e-02,3.193419767741999316e+00,4.515958248537912945e-01
1.572800000000000000e+10,1.572799999999999976e+01,1.906106675991861565e-02,1.391891998873617142e+00,1.968336958667898651e-01
1.574400000000000000e+10,1.574399999999999977e+01,1.904169575711382040e-02,2.485097287677611622e+00,3.514287632359139879e-01
1.576000000000000000e+10,1.575999999999999979e+01,1.902236408629441600e-02,2.730541471687649491e+00,3.861381271138586979e-01
1.577600000000000000e+10,1.577599999999999980e+01,1.900307162778904629e-02,8.735958342154342970e-01,1.235391085526806043e-01
1.579200000000000000e+10,1.579199999999999982e+01,1.898381826241134912e-02,2.347584549147285760e+00,3.319824695754923782e-01
1.580800000000000000e+10,1.580799999999999983e+01,1.896460387145748952e-02,8.667779143692234678e-01,1.225749559010817641e-01
1.582400000000000000e+10,1.582399999999999984e+01,1.894542833670374155e-02,1.143948973628573951e+00,1.617709596323200216e-01
1.584000000000000000e+10,1.583999999999999986e+01,1.892629154040403883e-02,1.687369358640333106e+00,2.386184757311108906e-01
1.585600000000000000e+10,1.585599999999999987e+01,1.890719336528758759e-02,6.406420487976441924e-01,9.059606800998820653e-02
1.587200000000000000e+10,1.587199999999999989e+01,1.888813369455645194e-02,2.846071286713353299e+00,4.024757168785230710e-01
1.588800000000000000e+10,1.588799999999999990e+01,1.886911241188318072e-02,1.708420618610474673e+00,2.415954289041506997e-01
1.590400000000000000e+10,1.590399999999999991e+01,1.885012940140845181e-02,2.599266600037574815e+00,3.675739582112189652e-01
1.592000000000000000e+10,1.591999999999999993e+01,1.883118454773869202e-02,4.496743395908014307e+00,6.359046698288560728e-01
1.593600000000000000e+10,1.593599999999999994e+01,1.881227773594377345e-02,2.251130674918140340e+00,3.183424942321776419e-01
1.595200000000000000e+10,1.595199999999999996e+01,1.879340885155466462e-02,4.813905829502678202e+00,6.807560333290865184e-01
1.596800000000000000e+10,1.596799999999999997e+01,1.877457778056112331e-02,4.596473674844454571e+00,6.500079762698522945e-01
1.598400000000000000e+10,1.598399999999999999e+01,1.875578440940941019e-02,2.780240820378112598e+00,3.931663351162271169e-01
1.600000000000000000e+10,1.600000000000000000e+01,1.873702862499999899e-02,5.632334385049230008e+00,7.964936893552085895e-01
1.601600000000000000e+10,1.601599999999999824e+01,1.871831031468531442e-02,3.008243049951676795e+00,4.254091539190873461e-01
1.603200000000000000e+10,1.603200000000000003e+01,1.869962936626746661e-02,3.531575092922105696e+00,4.994158873917612929e-01
1.604800000000000000e+10,1.604799999999999827e+01,1.868098566799601332e-02,4.584006205879330942e+00,6.482448955161043136e-01
1.606400000000000000e+10,1.606400000000000006e+01,1.866237910856573604e-02,2.219084083123051165e+00,3.138106418269146491e-01
1.608000000000000000e+10,1.607999999999999829e+01,1.864380957711442646e-02,5.677828436513312482e+00,8.029272073989044411e-01
1.609600000000000000e+10,1.609600000000000009e+01,1.862527696322067647e-02,4.089220114588170141e+00,5.782749732152828726e-01
1.611200000000000000e+10,1.611199999999999832e+01,1.860678115690168888e-02,6.184762663271395233e+00,8.746150520699814690e-01
1.612800000000000000e+10,1.612800000000000011e+01,1.858832204861111254e-02,9.310236592894924001e+00,1.316602350941549870e+00
1.614400000000000000e+10,1.614399999999999835e+01,1.856989952923686696e-02,7.080965141150021402e+00,1.001351067585968480e+00
1.616000000000000000e+10,1.616000000000000014e+01,1.855151349009900863e-02,1.316931462093869243e+01,1.862331898573750255e+00
1.617600000000000000e+10,1.617599999999999838e+01,1.853316382294757647e-02,1.102863978209971130e+01,1.559609459965939582e+00
1.619200000000000000e+10,1.619200000000000017e+01,1.851485041996047548e-02,1.138221757388129696e+01,1.609610482738617510e+00
1.620800000000000000e+10,1.620799999999999841e+01,1.849657317374136384e-02,1.455593458084906366e+01,2.058420051744175083e+00
1.622400000000000000e+10,1.622400000000000020e+01,1.847833197731755389e-02,8.904338856659823165e+00,1.259202529955602445e+00
1.624000000000000000e+10,1.623999999999999844e+01,1.846012672413793049e-02,1.215875223419305229e+01,1.719423734974794504e+00
1.625600000000000000e+10,1.625600000000000023e+01,1.844195730807086583e-02,9.094521410602430578e+00,1.286097098652169368e+00
1.627200000000000000e+10,1.627199999999999847e+01,1.842382362340216212e-02,7.584214544689064752e+00,1.072517824864197333e+00
1.628800000000000000e+10,1.628800000000000026e+01,1.840572556483300454e-02,1.016795323910968740e+01,1.437895912236206941e+00
1.630400000000000000e+10,1.630399999999999849e+01,1.838766302747792125e-02,6.045956152341578793e+00,8.549858002467078943e-01
1.632000000000000000e+10,1.632000000000000028e+01,1.836963590686274683e-02,1.063373897986091166e+01,1.503764764782458574e+00
1.633600000000000000e+10,1.633599999999999852e+01,1.835164409892262385e-02,8.717127124798507154e+00,1.232728078545790584e+00
1.635200000000000000e+10,1.635200000000000031e+01,1.833368750000000102e-02,8.901165396953116371e+00,1.258753756772581722e+00
1.636800000000000000e+10,1.636799999999999855e+01,1.831576600684262091e-02,1.216020095438179638e+01,1.719628605000096844e+00
1.638400000000000000e+10,1.638400000000000034e+01,1.829787951660156314e-02,7.021365270158401728e+00,9.929227822808169845e-01
1.640000000000000000e+10,1.639999999999999858e+01,1.828002792682926689e-02,9.923100949353527156e+00,1.403270250781760042e+00
1.641600000000000000e+10,1.641600000000000037e+01,1.826221113547758443e-02,7.253028390199734332e+00,1.025683304038732313e+00
1.643200000000000000e+10,1.643199999999999861e+01,1.824442904089581402e-02,4.186397119653372023e+00,5.920172097363122221e-01
1.644800000000000000e+10,1.644800000000000040e+01,1.822668154182879516e-02,5.546585655430200212e+00,7.843675765673957523e-01
1.646400000000000000e+10,1.646399999999999864e+01,1.820896853741496568e-02,1.611037909263566714e+00,2.278241028172236504e-01
1.648000000000000000e+10,1.648000000000000043e+01,1.819128992718446747e-02,2.102144816346307010e+00,2.972737351630025393e-01
1.649600000000000000e+10,1.649599999999999866e+01,1.817364561105722434e-02,1.337306027417976884e+00,1.891144486027869220e-01
1.651200000000000000e+10,1.651200000000000045e+01,1.815603548934108594e-02,4.320147461388079702e-01,6.109314459761880367e-02
1.652800000000000000e+10,1.652799999999999869e+01,1.813845946272991255e-02,1.357059078636430716e+00,1.919078162484955385e-01
1.654400000000000000e+10,1.654400000000000048e+01,1.812091743230173982e-02,1.824970073992794595e-01,2.580772105888851087e-02
1.656000000000000000e+10,1.655999999999999872e+01,1.810340929951690866e-02,9.902095285466619989e-01,1.400299745555534658e-01
1.657600000000000000e+10,1.657600000000000051e+01,1.808593496621621610e-02,1.048643490631013364e+00,1.482933834482768332e-01
1.659200000000000000e+10,1.659199999999999875e+01,1.806849433461909377e-02,1.586070668597979183e-01,2.242933732349140091e-02
1.660800000000000000e+10,1.660800000000000054e+01,1.805108730732177258e-02,1.365658020509737280e+00,1.931238312200855289e-01
1.662400000000000000e+10,1.662399999999999878e+01,1.803371378729547517e-02,1.433194371535229994e+00,2.026744497942724876e-01
1.664000000000000000e+10,1.664000000000000057e+01,1.801637367788461522e-02,5.716616725732068804e-01,8.084124335008262274e-02
1.665600000000000000e+10,1.665599999999999881e+01,1.799906688280499684e-02,2.723362548065674904e+00,3.851229232977564365e-01
1.667200000000000000e+10,1.667200000000000060e+01,1.798179330614203472e-02,1.864408776964220582e+00,2.636544146193274263e-01
1.668800000000000000e+10,1.668799999999999883e+01,1.796455285234899169e-02,1.416941536505712973e+00,2.003760634325706391e-01
1.670400000000000000e+10,1.670400000000000063e+01,1.794734542624520923e-02,3.182747138638924334e+00,4.500865604621044902e-01
1.672000000000000000e+10,1.671999999999999886e+01,1.793017093301435549e-02,9.885494193407843300e-01,1.397952110603973563e-01
1.673600000000000000e+10,1.673600000000000065e+01,1.791302927820267663e-02,1.647428449053445876e+00,2.329702524087335913e-01
1.675200000000000000e+10,1.675199999999999889e+01,1.789592036771728636e-02,1.525429176226811068e+00,2.157177875745652507e-01
1.676800000000000000e+10,1.676800000000000068e+01,1.787884410782442784e-02,3.029705802915673707e-01,4.284442981636107234e-02
1.678400000000000000e+10,1.678399999999999892e+01,1.786180040514775968e-02,1.473803979959012800e+00,2.084172368210137072e-01
1.680000000000000000e+10,1.680000000000000071e+01,1.784478916666666637e-02,2.724665752022473186e-01,3.853072152194662175e-02
